2900.0	1.573028711256215E-13	376	true	
3000.0	0.9042089323186983	1476	true	
3100.0	0.9909286026903247	1476	true	
3200.0	0.9991508788311053	1476	true	
3300.0	0.9999214527082753	1476	true	
3400.0	0.9999928207991635	1476	true	
3500.0	0.9999993517851193	1476	true	
3600.0	0.9999999421941445	1476	true	
3700.0	0.9999999999999994	1476	true	
3800.0	0.9999999999999998	1476	true	
3900.0	0.9999999999999998	1476	true	
4000.0	0.9999999999999998	1476	true	
4100.0	0.9999999999999999	1476	true	
4200.0	0.9999999999999999	1476	true	
4300.0	0.9999999999999999	1476	true	
4400.0	0.9999999999999999	1476	true	
4500.0	0.9999999999999999	1476	true	
4600.0	1.0	1476	true	
4700.0	1.0	1476	true	
4800.0	1.0	1476	true	
4900.0	1.0	1476	true	
5000.0	1.0	1476	true	
5100.0	1.0	1476	true	
5200.0	1.0	1476	true	
5300.0	0.9999999999999999	1476	true	
5400.0	0.9999999999999999	1476	true	
5500.0	0.9999999999999999	1476	true	
5600.0	0.9999999999999999	1476	true	
5700.0	0.9999999999999998	1476	true	
5800.0	0.9999999999999998	1476	true	
5900.0	0.9999999999999998	1476	true	
6000.0	0.9999999999999998	1476	true	
6100.0	0.9999999999967489	1476	true	
6200.0	0.9999999421941445	1476	true	
6300.0	0.9999993517851193	1476	true	
6400.0	0.9999928207991635	1476	true	
6500.0	0.9999214527082753	1476	true	
6600.0	0.999150878831105	1476	true	
6700.0	0.9909286026903227	1476	true	
6800.0	0.9042089323186745	1476	true	
6900.0	3.323520526248557E-14	1070	true	
13300.0	0.18051253665464775	6630	true	
13400.0	0.5019814518702856	6630	true	
13500.0	0.6974965507790525	6630	true	
13600.0	0.8163477599983746	6630	true	
13700.0	0.8885595931957256	6630	true	
13800.0	0.9324120646145585	6630	true	
13900.0	0.9590291311129929	6630	true	
14000.0	0.975176664375702	6630	true	
14100.0	0.9999569723495728	6630	true	
14200.0	0.9999569723495728	6630	true	
14300.0	0.9999569723495728	6630	true	
14400.0	0.9999569723495728	6630	true	
14500.0	0.9999999985000619	6630	true	
14600.0	0.9999999985000619	6630	true	
14700.0	0.9999999985000619	6630	true	
14800.0	0.9999999985000619	6630	true	
14900.0	0.9999999999985836	6630	true	
15000.0	0.9999999999985836	6630	true	
15100.0	0.999999999999958	6630	true	
15200.0	0.9999999999999988	6630	true	
15300.0	0.9999999999999988	6630	true	
15400.0	0.999999999999958	6630	true	
15500.0	0.9999999999985836	6630	true	
15600.0	0.9999999999985836	6630	true	
15700.0	0.9999999985000619	6630	true	
15800.0	0.9999999985000619	6630	true	
15900.0	0.9999999985000619	6630	true	
16000.0	0.9999999985000619	6630	true	
16100.0	0.9999569723495728	6630	true	
16200.0	0.9999569723495728	6630	true	
16300.0	0.9999569723495728	6630	true	
16400.0	0.9999569723495728	6630	true	
16500.0	0.9775451291410406	6630	true	
16600.0	0.9629344996821377	6630	true	
16700.0	0.9388483702614084	6630	true	
16800.0	0.8991616800426453	6630	true	
16900.0	0.8338030330994963	6630	true	
17000.0	0.7262204277312483	6630	true	
17100.0	0.5492248480361445	6630	true	
17200.0	0.25817681785231933	6630	true	
24800.0	0.8839317217698854	1293	true	
24900.0	0.996862344990768	1293	true	
25000.0	0.9999174603923615	1293	true	
25100.0	0.9999978883016537	1293	true	
25200.0	0.9999999474889338	1293	true	
25300.0	0.9999999987316284	1293	true	
25400.0	0.9999999999702603	1293	true	
25500.0	0.9999999999993235	1293	true	
25600.0	0.9999999999999999	1293	true	
25700.0	0.9999999999999999	1293	true	
25800.0	0.9999999999999999	1293	true	
25900.0	0.9999999999999999	1293	true	
26000.0	1.0	1293	true	
26100.0	1.0	1293	true	
26200.0	1.0	1293	true	
26300.0	1.0	1293	true	
26400.0	1.0	1293	true	
26500.0	1.0	1293	true	
26600.0	1.0	1293	true	
26700.0	1.0	1293	true	
26800.0	1.0	1293	true	
26900.0	1.0	1293	true	
27000.0	1.0	1293	true	
27100.0	1.0	1293	true	
27200.0	1.0	1293	true	
27300.0	1.0	1293	true	
27400.0	1.0	1293	true	
27500.0	1.0	1293	true	
27600.0	0.9999999999999999	1293	true	
27700.0	0.9999999999999999	1293	true	
27800.0	0.9999999999999999	1293	true	
27900.0	0.9999999999999999	1293	true	
28000.0	0.9999999999985547	1293	true	
28100.0	0.9999999999368512	1293	true	
28200.0	0.9999999973228626	1293	true	
28300.0	0.99999988981359	1293	true	
28400.0	0.9999955942740874	1293	true	
28500.0	0.999828758218425	1293	true	
28600.0	0.9935261046876814	1293	true	
28700.0	0.7618027577465232	1293	true	
47800.0	0.9138589590087938	842	true	
47900.0	0.9927151886378722	842	true	
48000.0	0.9993954122551385	842	true	
48100.0	0.9999507776753809	842	true	
48200.0	0.9999960703901062	842	true	
48300.0	0.9999996925052946	842	true	
48400.0	0.9999999764258352	842	true	
48500.0	0.9999999982301033	842	true	
48600.0	0.9999999999999998	842	true	
48700.0	0.9999999999999998	842	true	
48800.0	0.9999999999999998	842	true	
48900.0	0.9999999999999998	842	true	
49000.0	0.9999999999999999	842	true	
49100.0	0.9999999999999999	842	true	
49200.0	0.9999999999999999	842	true	
49300.0	0.9999999999999999	842	true	
49400.0	1.0	842	true	
49500.0	1.0	842	true	
49600.0	1.0	842	true	
49700.0	1.0	842	true	
49800.0	1.0	842	true	
49900.0	1.0	842	true	
50000.0	1.0	842	true	
50100.0	1.0	842	true	
50200.0	0.9999999999999999	842	true	
50300.0	0.9999999999999999	842	true	
50400.0	0.9999999999999999	842	true	
50500.0	0.9999999999999999	842	true	
50600.0	0.9999999999999998	842	true	
50700.0	0.9999999999999998	842	true	
50800.0	0.9999999999999998	842	true	
50900.0	0.9999999999999998	842	true	
51000.0	0.9999999764258352	842	true	
51100.0	0.9999996925052946	842	true	
51200.0	0.9999960703901062	842	true	
51300.0	0.9999507776753809	842	true	
51400.0	0.9993954122551391	842	true	
51500.0	0.9927151886378757	842	true	
51600.0	0.9138589590088394	842	true	
51700.0	2.603507290706953E-13	740	true	
71800.0	0.38332198659519207	724	true	
71900.0	0.9454859841302052	724	true	
72000.0	0.9952523531653864	724	true	
72100.0	0.999592746776752	724	true	
72200.0	0.9999655999456071	724	true	
72300.0	0.9999971394346251	724	true	
72400.0	0.9999997658848935	724	true	
72500.0	0.9999999811472222	724	true	
72600.0	0.9999999999999998	724	true	
72700.0	0.9999999999999998	724	true	
72800.0	0.9999999999999998	724	true	
72900.0	0.9999999999999998	724	true	
73000.0	0.9999999999999999	724	true	
73100.0	0.9999999999999999	724	true	
73200.0	0.9999999999999999	724	true	
73300.0	0.9999999999999999	724	true	
73400.0	0.9999999999999999	724	true	
73500.0	0.9999999999999999	724	true	
73600.0	1.0	724	true	
73700.0	1.0	724	true	
73800.0	1.0	724	true	
73900.0	1.0	724	true	
74000.0	0.9999999999999999	724	true	
74100.0	0.9999999999999999	724	true	
74200.0	0.9999999999999999	724	true	
74300.0	0.9999999999999999	724	true	
74400.0	0.9999999999999999	724	true	
74500.0	0.9999999999999999	724	true	
74600.0	0.9999999999999998	724	true	
74700.0	0.9999999999999998	724	true	
74800.0	0.9999999999999998	724	true	
74900.0	0.9999999999999998	724	true	
75000.0	0.9999999958741063	724	true	
75100.0	0.9999999482573856	724	true	
75200.0	0.9999993616253707	724	true	
75300.0	0.9999922497058616	724	true	
75400.0	0.9999073828810373	724	true	
75500.0	0.9989102999171359	724	true	
75600.0	0.9873737470429901	724	true	
75700.0	0.8558880275182907	724	true	
